epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_class_loss,train_family_loss,train_genus_loss,train_kingdom_loss,train_loss,train_order_loss,train_phylum_loss,train_species_loss,val_class_acc,val_class_acc_epoch,val_class_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_kingdom_acc,val_kingdom_acc_epoch,val_kingdom_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_phylum_acc,val_phylum_acc_epoch,val_phylum_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,2.9999999999999997e-05,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,9,1.9025131464004517,2.487532138824463,2.4325761795043945,0.2074585258960724,2.135056257247925,2.206843614578247,1.5496268272399902,2.3038272857666016,,,,,,,,,,,,,,,,,,,,,,
0,,,19,2.0204944610595703,2.630293130874634,2.652198076248169,0.20745329558849335,2.2787704467773438,2.2717788219451904,1.618569016456604,2.4882442951202393,,,,,,,,,,,,,,,,,,,,,,
0,,,29,1.9077198505401611,2.5233445167541504,2.5241408348083496,0.20417676866054535,2.1774353981018066,2.180051803588867,1.4446660280227661,2.413586139678955,,,,,,,,,,,,,,,,,,,,,,
0,,,39,1.5911586284637451,2.20121431350708,1.9287068843841553,0.20580965280532837,1.7609065771102905,1.882673740386963,1.235481858253479,1.8381438255310059,,,,,,,,,,,,,,,,,,,,,,
0,,,49,2.034693479537964,2.5791125297546387,2.5182926654815674,0.20441055297851562,2.1869843006134033,2.1816422939300537,1.4444596767425537,2.3695199489593506,,,,,,,,,,,,,,,,,,,,,,
0,,,59,1.7956297397613525,2.3995933532714844,2.2670772075653076,0.20600596070289612,2.016433000564575,2.069007396697998,1.5088640451431274,2.1624114513397217,,,,,,,,,,,,,,,,,,,,,,
0,,,69,1.644275188446045,2.0372471809387207,2.0134544372558594,0.20192649960517883,1.7975327968597412,1.8573812246322632,1.35936439037323,1.9629170894622803,,,,,,,,,,,,,,,,,,,,,,
0,,,79,1.6752891540527344,2.000291347503662,2.0087268352508545,0.2039070725440979,1.7727153301239014,1.8333011865615845,1.3231174945831299,1.9046790599822998,,,,,,,,,,,,,,,,,,,,,,
0,,,89,1.3738384246826172,1.6683528423309326,1.5675474405288696,0.20988185703754425,1.4355835914611816,1.4225492477416992,1.13881516456604,1.5557374954223633,,,,,,,,,,,,,,,,,,,,,,
0,,,99,1.356845498085022,1.5542309284210205,1.5818709135055542,0.20642590522766113,1.418135404586792,1.4999744892120361,1.1416897773742676,1.5143613815307617,,,,,,,,,,,,,,,,,,,,,,
0,,,109,1.6454806327819824,2.122103214263916,1.9958479404449463,0.20366662740707397,1.8005738258361816,1.8518712520599365,1.4102085828781128,1.924316644668579,,,,,,,,,,,,,,,,,,,,,,
0,,,119,1.348710536956787,1.6123228073120117,1.5820605754852295,0.2032904326915741,1.4191933870315552,1.4555319547653198,1.1715518236160278,1.500518798828125,,,,,,,,,,,,,,,,,,,,,,
0,,,129,1.2046594619750977,1.4105210304260254,1.324320673942566,0.2060040980577469,1.2242531776428223,1.2571876049041748,1.0106428861618042,1.2915418148040771,,,,,,,,,,,,,,,,,,,,,,
0,,,139,1.2279324531555176,1.6543545722961426,1.6028079986572266,0.20377688109874725,1.4097598791122437,1.4340286254882812,0.929629921913147,1.554396629333496,,,,,,,,,,,,,,,,,,,,,,
0,,,149,1.1893439292907715,1.3649588823318481,1.3461601734161377,0.2025938779115677,1.237797498703003,1.3194159269332886,1.0077306032180786,1.3294438123703003,,,,,,,,,,,,,,,,,,,,,,
0,,,159,1.1351302862167358,1.2824442386627197,1.2601732015609741,0.20564141869544983,1.1387511491775513,1.0922080278396606,0.9476613998413086,1.2240664958953857,,,,,,,,,,,,,,,,,,,,,,
0,,,169,1.2378528118133545,1.6292037963867188,1.6137144565582275,0.20493468642234802,1.4293615818023682,1.472003698348999,1.110316514968872,1.5578548908233643,,,,,,,,,,,,,,,,,,,,,,
0,,,179,1.3595335483551025,1.4996976852416992,1.4834136962890625,0.20407573878765106,1.3694570064544678,1.4692962169647217,1.2013115882873535,1.437717080116272,,,,,,,,,,,,,,,,,,,,,,
0,,,189,1.2709585428237915,1.4503271579742432,1.3314919471740723,0.20351549983024597,1.2430944442749023,1.352154016494751,1.055762767791748,1.246476173400879,,,,,,,,,,,,,,,,,,,,,,
0,,,199,1.1176146268844604,1.3949577808380127,1.3193130493164062,0.20203250646591187,1.2001328468322754,1.1966884136199951,0.964562177658081,1.292914628982544,,,,,,,,,,,,,,,,,,,,,,
0,,,209,1.107237696647644,1.2515537738800049,1.2774672508239746,0.20244209468364716,1.1466139554977417,1.2003931999206543,0.9805084466934204,1.2064942121505737,,,,,,,,,,,,,,,,,,,,,,
0,,,219,1.0750006437301636,1.2201999425888062,1.2343024015426636,0.20229189097881317,1.1074658632278442,1.1650224924087524,0.9513071179389954,1.1504461765289307,,,,,,,,,,,,,,,,,,,,,,
0,,,229,1.1849498748779297,1.4262295961380005,1.4156063795089722,0.2043023556470871,1.2686651945114136,1.2701644897460938,0.987673819065094,1.3864798545837402,,,,,,,,,,,,,,,,,,,,,,
0,,,239,1.4656157493591309,1.6225979328155518,1.6390986442565918,0.20470356941223145,1.486838698387146,1.5577117204666138,1.3047184944152832,1.5676910877227783,,,,,,,,,,,,,,,,,,,,,,
0,,,249,1.0267691612243652,1.309260368347168,1.2522343397140503,0.2056604027748108,1.0968376398086548,1.0534855127334595,0.7891055345535278,1.1653251647949219,,,,,,,,,,,,,,,,,,,,,,
0,,,259,1.301879644393921,1.493354320526123,1.5931785106658936,0.20316782593727112,1.3965603113174438,1.389814019203186,1.2017828226089478,1.5195465087890625,,,,,,,,,,,,,,,,,,,,,,
0,,,269,0.914695143699646,1.1293296813964844,1.0974204540252686,0.2031690925359726,0.9842545390129089,0.9718449115753174,0.7691113948822021,1.0614650249481201,,,,,,,,,,,,,,,,,,,,,,
0,,,279,1.1738957166671753,1.3802177906036377,1.3677313327789307,0.20303590595722198,1.2421586513519287,1.3150099515914917,0.9922864437103271,1.33253014087677,,,,,,,,,,,,,,,,,,,,,,
0,,,289,1.267665982246399,1.5123143196105957,1.5079658031463623,0.203023761510849,1.3272488117218018,1.259037733078003,1.0145049095153809,1.4482427835464478,,,,,,,,,,,,,,,,,,,,,,
0,,,299,1.1435753107070923,1.3248958587646484,1.3038609027862549,0.20244497060775757,1.19571852684021,1.244014024734497,1.0404514074325562,1.2736421823501587,,,,,,,,,,,,,,,,,,,,,,
0,,,309,1.2255916595458984,1.3643858432769775,1.3235270977020264,0.20203740894794464,1.2300629615783691,1.3109164237976074,1.0732243061065674,1.2887165546417236,,,,,,,,,,,,,,,,,,,,,,
0,,,319,0.9681760668754578,1.29203200340271,1.2609984874725342,0.20450890064239502,1.126664638519287,1.1950657367706299,0.8277523517608643,1.2232768535614014,,,,,,,,,,,,,,,,,,,,,,
0,,,329,1.1287908554077148,1.3371458053588867,1.2675716876983643,0.2059258222579956,1.164799690246582,1.2459876537322998,0.9827966094017029,1.199359655380249,,,,,,,,,,,,,,,,,,,,,,
0,,,339,1.2700893878936768,1.3981043100357056,1.397530198097229,0.2041577845811844,1.2818607091903687,1.33420991897583,1.1356251239776611,1.3575242757797241,,,,,,,,,,,,,,,,,,,,,,
0,,,349,1.1645276546478271,1.4586896896362305,1.4336177110671997,0.2030840367078781,1.27080500125885,1.3089604377746582,0.894568681716919,1.3776724338531494,,,,,,,,,,,,,,,,,,,,,,
0,,,359,0.9403187036514282,1.1693050861358643,1.196507453918457,0.20333749055862427,1.0419642925262451,1.0544204711914062,0.8012678623199463,1.1162898540496826,,,,,,,,,,,,,,,,,,,,,,
0,,,369,1.0063984394073486,1.1178125143051147,1.1217011213302612,0.20238696038722992,1.0161528587341309,1.0841870307922363,0.8737810850143433,1.0460679531097412,,,,,,,,,,,,,,,,,,,,,,
0,,,379,1.0758538246154785,1.256447434425354,1.2505013942718506,0.20056197047233582,1.1260179281234741,1.1478180885314941,0.9156534671783447,1.2055394649505615,,,,,,,,,,,,,,,,,,,,,,
0,,,389,1.0988109111785889,1.209151029586792,1.1938530206680298,0.20314311981201172,1.0995103120803833,1.1581981182098389,0.9149446487426758,1.1638305187225342,,,,,,,,,,,,,,,,,,,,,,
0,,,399,0.9162272214889526,1.1482677459716797,1.126070261001587,0.20080946385860443,1.0050207376480103,0.9910652041435242,0.7433669567108154,1.1040663719177246,,,,,,,,,,,,,,,,,,,,,,
0,,,409,0.790602445602417,0.9646204710006714,0.9739000201225281,0.2024248093366623,0.8591005206108093,0.8963781595230103,0.6485096216201782,0.9072220921516418,,,,,,,,,,,,,,,,,,,,,,
0,,,419,1.0172215700149536,1.1107516288757324,1.0781702995300293,0.2011803835630417,0.9981115460395813,1.0838298797607422,0.8515365123748779,1.0193359851837158,,,,,,,,,,,,,,,,,,,,,,
0,,,429,0.9147676825523376,1.113068699836731,1.0856528282165527,0.20289289951324463,0.9864815473556519,1.0271117687225342,0.7615644931793213,1.0637555122375488,,,,,,,,,,,,,,,,,,,,,,
0,,,439,1.1154452562332153,1.308586835861206,1.29862642288208,0.20221325755119324,1.179938793182373,1.2696259021759033,0.9644647240638733,1.2489410638809204,,,,,,,,,,,,,,,,,,,,,,
0,,,449,0.8800421357154846,1.0843368768692017,1.076777696609497,0.20208978652954102,0.9624279737472534,0.9756163358688354,0.7445141077041626,1.0416046380996704,,,,,,,,,,,,,,,,,,,,,,
0,,,459,1.078831434249878,1.2395477294921875,1.2642228603363037,0.2068815380334854,1.1314735412597656,1.1979354619979858,0.9350813627243042,1.1920913457870483,,,,,,,,,,,,,,,,,,,,,,
0,,,469,1.2321497201919556,1.505208969116211,1.4312269687652588,0.20175479352474213,1.3029632568359375,1.3919156789779663,0.9840419292449951,1.3787720203399658,,,,,,,,,,,,,,,,,,,,,,
0,,,479,1.0276726484298706,1.2607309818267822,1.2426259517669678,0.20337626338005066,1.1141389608383179,1.170468807220459,0.8834957480430603,1.1811611652374268,,,,,,,,,,,,,,,,,,,,,,
0,,,489,1.1157506704330444,1.2843103408813477,1.2921338081359863,0.20285049080848694,1.1607235670089722,1.222502589225769,0.9166918992996216,1.23332679271698,,,,,,,,,,,,,,,,,,,,,,
0,,,499,1.1397868394851685,1.2925527095794678,1.3096894025802612,0.20088864862918854,1.1783331632614136,1.1938828229904175,0.9428902864456177,1.2784819602966309,,,,,,,,,,,,,,,,,,,,,,
0,,,509,1.2163556814193726,1.3124858140945435,1.304831862449646,0.20254071056842804,1.2103350162506104,1.313988208770752,1.055320382118225,1.267275333404541,,,,,,,,,,,,,,,,,,,,,,
0,,,519,0.9747502207756042,1.1175912618637085,1.1190659999847412,0.20383241772651672,1.0031365156173706,1.0679373741149902,0.7151563167572021,1.0669291019439697,,,,,,,,,,,,,,,,,,,,,,
0,,,529,1.197105050086975,1.3841023445129395,1.404703974723816,0.20112881064414978,1.2377901077270508,1.2258723974227905,0.9703720808029175,1.3262619972229004,,,,,,,,,,,,,,,,,,,,,,
0,,,539,1.0433019399642944,1.2417162656784058,1.2336981296539307,0.20380957424640656,1.1095701456069946,1.1578733921051025,0.8336138725280762,1.197274923324585,,,,,,,,,,,,,,,,,,,,,,
0,,,549,1.197732925415039,1.4536247253417969,1.4803645610809326,0.2010062336921692,1.2930184602737427,1.2421523332595825,1.0003325939178467,1.4165332317352295,,,,,,,,,,,,,,,,,,,,,,
0,,,559,0.9418580532073975,1.186220407485962,1.1174577474594116,0.20435655117034912,1.0149794816970825,1.0233347415924072,0.8091837167739868,1.0791864395141602,,,,,,,,,,,,,,,,,,,,,,
0,,,569,0.9389988780021667,1.1361982822418213,1.1396722793579102,0.2025080919265747,1.0200802087783813,1.069892406463623,0.7914870381355286,1.0943541526794434,,,,,,,,,,,,,,,,,,,,,,
0,,,579,1.0146167278289795,1.1695077419281006,1.1681983470916748,0.20170512795448303,1.053983211517334,1.1256892681121826,0.804702639579773,1.1184296607971191,,,,,,,,,,,,,,,,,,,,,,
0,,,589,0.945289671421051,1.1219868659973145,1.1061484813690186,0.20351330935955048,0.9964332580566406,0.9957643747329712,0.8269467353820801,1.0635507106781006,,,,,,,,,,,,,,,,,,,,,,
0,,,599,1.0043513774871826,1.1853432655334473,1.1415019035339355,0.2017097771167755,1.0427311658859253,1.0821489095687866,0.8495107293128967,1.0999608039855957,,,,,,,,,,,,,,,,,,,,,,
0,,,609,0.9276576042175293,1.1484317779541016,1.1711517572402954,0.20361609756946564,1.026160717010498,1.0414148569107056,0.7485511302947998,1.1163710355758667,,,,,,,,,,,,,,,,,,,,,,
0,,,619,0.8810803890228271,0.9672701358795166,0.9566586017608643,0.20115213096141815,0.891635000705719,0.9578369855880737,0.769540548324585,0.9400807619094849,,,,,,,,,,,,,,,,,,,,,,
